fotograma;tipo_objeto;confianza_deteccion;x1;y1;x2;y2;matrícula_detectada;x1_matrícula;y1_matrícula;x2_matrícula;y2_matrícula;texto_matricula_ocr;tiempo_inferencia_yolo;tiempo_inferencia_easyocr
1625;car;0.8524978756904602;979;303;1148;421;NO;1019;374;1064;394;;0.000109;0.006477
1625;car;0.7845472097396851;1233;304;1330;401;NO;1234;304;1329;400;;0.000109;0.008517
1625;car;0.7113016247749329;1432;322;1512;382;NO;1432;322;1511;381;;0.000109;0.007888
1626;car;0.8629131317138672;970;303;1142;423;NO;970;303;1140;419;;0.000106;0.013285
1626;car;0.8180140256881714;1233;305;1331;401;NO;1234;306;1330;397;;0.000106;0.008048
1626;car;0.7110393643379211;1432;322;1512;382;NO;1432;322;1511;381;;0.000106;0.007082
1626;car;0.7050598859786987;1142;314;1203;356;NO;1143;314;1202;356;;0.000106;0.007217
1627;car;0.8733628392219543;964;302;1141;425;NO;964;302;1139;421;;0.000114;0.012821
1627;car;0.8294988870620728;1233;305;1333;402;NO;1233;305;1332;400;;0.000114;0.008633
1627;car;0.7499576807022095;1141;317;1202;357;NO;1141;317;1201;357;;0.000114;0.012903
1627;car;0.7139320373535156;1432;322;1512;382;NO;1432;322;1511;381;;0.000114;0.011190
1628;car;0.8591271042823792;955;303;1137;427;NO;998;378;1046;400;;0.000233;0.008174
1628;car;0.841710090637207;1233;305;1335;403;NO;1233;305;1334;401;;0.000233;0.008605
1628;car;0.7407227158546448;1140;319;1200;358;NO;1140;319;1199;357;;0.000233;0.007769
1628;car;0.7121962308883667;1432;322;1512;382;NO;1432;322;1511;381;;0.000233;0.007083
1629;car;0.8728026747703552;948;302;1135;429;NO;991;379;1041;403;;0.000111;0.007061
1629;car;0.8454276323318481;1233;303;1338;403;NO;1233;303;1337;402;;0.000111;0.009502
1629;car;0.7172817587852478;1432;322;1512;382;NO;1432;322;1511;381;;0.000111;0.009174
1629;car;0.7098178863525391;1140;319;1200;358;NO;1140;319;1199;357;;0.000111;0.007729
1630;car;0.8831534385681152;939;301;1137;431;NO;984;382;1032;404;;0.000107;0.006825
1630;car;0.848020613193512;1234;303;1337;405;NO;1234;303;1336;405;;0.000107;0.009597
1630;car;0.7310224175453186;1139;319;1198;358;NO;1139;319;1197;358;;0.000107;0.006887
1630;car;0.7183631658554077;1432;322;1512;382;NO;1432;322;1511;381;;0.000107;0.008955
1631;car;0.8557636737823486;930;299;1126;434;NO;975;385;1027;406;;0.000099;0.007863
1631;car;0.8471695184707642;1233;301;1338;405;NO;1234;301;1337;403;;0.000099;0.010012
1631;car;0.7461826801300049;1137;320;1198;358;NO;1137;320;1197;358;;0.000099;0.011970
1631;car;0.7165735960006714;1432;322;1512;382;NO;1432;322;1511;381;;0.000099;0.007713
1632;car;0.8542295098304749;920;301;1120;438;NO;966;386;1019;408;;0.000108;0.008019
1632;car;0.8389445543289185;1233;300;1339;406;NO;1234;300;1338;406;;0.000108;0.009629
1632;car;0.7617965936660767;1138;318;1198;359;NO;1138;318;1197;359;;0.000108;0.008447
1632;car;0.7184290885925293;1432;322;1512;382;NO;1432;322;1511;381;;0.000108;0.007491
1633;car;0.8407852053642273;911;301;1118;442;NO;958;388;1010;410;;0.000108;0.006412
1633;car;0.8360277414321899;1233;301;1341;408;NO;1269;373;1305;385;;0.000108;0.012173
1633;car;0.7542187571525574;1138;317;1199;359;NO;1138;317;1198;359;;0.000108;0.007398
1633;car;0.723260223865509;1432;322;1512;382;NO;1432;322;1511;381;;0.000108;0.007550
1634;car;0.8758347630500793;898;297;1110;444;NO;947;391;1003;412;;0.000109;0.006931
1634;car;0.8475030660629272;1233;301;1342;409;NO;1271;374;1306;386;;0.000109;0.006313
1634;car;0.7529416084289551;1138;316;1199;360;NO;1138;316;1198;359;;0.000109;0.006825
1634;car;0.7197712063789368;1432;322;1512;382;NO;1432;322;1511;381;;0.000109;0.007103
1635;car;0.8919578194618225;889;298;1106;451;NO;936;392;993;415;;0.000115;0.007732
1635;car;0.8532728552818298;1233;299;1344;410;NO;1271;374;1307;388;;0.000115;0.007028
1635;car;0.7409459948539734;1137;316;1200;360;NO;1137;316;1199;360;;0.000115;0.007551
1635;car;0.7271989583969116;1432;322;1512;382;NO;1432;322;1511;381;;0.000115;0.007071
1636;car;0.8808248043060303;876;298;1101;453;NO;924;394;984;418;;0.000124;0.006622
1636;car;0.8408306241035461;1232;298;1345;411;NO;1232;298;1344;410;;0.000124;0.009633
1636;car;0.726334810256958;1432;322;1512;382;NO;1432;322;1511;381;;0.000124;0.007062
1636;car;0.7161701321601868;1133;316;1200;360;NO;1133;316;1199;360;;0.000124;0.007345
1637;car;0.889172375202179;862;295;1096;459;NO;912;398;973;421;;0.000103;0.009369
1637;car;0.8535675406455994;1232;298;1347;413;NO;1233;298;1346;412;;0.000103;0.009847
1637;car;0.7277039885520935;1432;322;1512;382;NO;1432;322;1511;381;;0.000103;0.007257
1637;car;0.7096121907234192;1134;316;1200;361;NO;1134;316;1199;360;;0.000103;0.006966
1638;car;0.899814784526825;848;295;1091;462;SÍ;900;400;964;425;69;0.000160;0.007654
1638;car;0.8387064933776855;1232;298;1347;414;NO;1233;298;1346;413;;0.000160;0.012181
1638;car;0.7243098020553589;1432;322;1512;382;NO;1432;322;1511;381;;0.000160;0.008003
1639;car;0.9090070724487305;835;295;1088;465;SÍ;888;403;950;429;026D;0.000191;0.008034
1639;car;0.8440079092979431;1232;299;1350;416;NO;1233;299;1349;415;;0.000191;0.009896
1639;car;0.7233741879463196;1432;322;1512;382;NO;1432;322;1511;381;;0.000191;0.008430
1640;car;0.9096577167510986;819;295;1078;471;SÍ;874;404;939;432;ZFD;0.000124;0.007687
1640;car;0.863604724407196;1231;297;1352;417;NO;1233;297;1351;416;;0.000124;0.009737
1640;car;0.7207424640655518;1432;322;1512;382;NO;1432;322;1511;381;;0.000124;0.007179
1641;car;0.8872663378715515;801;294;1072;477;NO;859;408;927;435;;0.000135;0.010174
1641;car;0.8368436694145203;1232;298;1354;418;NO;1233;298;1353;414;;0.000135;0.009862
1641;car;0.7232896089553833;1432;322;1512;382;NO;1432;322;1511;381;;0.000135;0.007764
1642;car;0.8791517019271851;785;293;1067;483;NO;843;411;911;440;;0.000104;0.008593
1642;car;0.8302891254425049;1232;298;1357;419;NO;1276;380;1316;395;;0.000104;0.006343
1642;car;0.7223232984542847;1432;322;1512;382;NO;1432;322;1511;381;;0.000104;0.007065
1643;car;0.8832451105117798;767;292;1058;487;SÍ;823;416;897;444;EE2F;0.000117;0.033124
1643;car;0.8346174359321594;1231;298;1356;421;NO;1231;298;1355;421;;0.000117;0.009130
1643;car;0.7231357097625732;1432;322;1512;382;NO;1432;322;1511;381;;0.000117;0.008378
1644;car;0.9129091501235962;746;291;1050;497;SÍ;805;420;880;450;E2A;0.000106;0.026151
1644;car;0.8204940557479858;1231;297;1361;424;NO;1277;383;1319;397;;0.000106;0.006086
1644;car;0.7280545234680176;1431;322;1512;382;NO;1431;322;1511;382;;0.000106;0.008349
1645;car;0.9182137250900269;724;292;1044;502;SÍ;785;425;863;455;6260;0.000119;0.019418
1645;car;0.7840961813926697;1230;296;1364;426;NO;1278;383;1321;399;;0.000119;0.007478
1645;car;0.7345403432846069;1432;322;1512;382;NO;1432;322;1511;381;;0.000119;0.008795
1646;car;0.8895296454429626;698;291;1034;510;SÍ;763;430;844;462;7E;0.000112;0.011333
1646;car;0.8021954894065857;1230;294;1364;429;NO;1279;385;1323;400;;0.000112;0.006591
1646;car;0.7350496053695679;1432;322;1512;382;NO;1432;322;1511;381;;0.000112;0.006816
1647;car;0.9398879408836365;672;290;1024;519;SÍ;738;435;822;468;22D;0.000202;0.007452
1647;car;0.787104070186615;1229;293;1365;430;NO;1280;386;1324;402;;0.000202;0.007107
1647;car;0.7376726269721985;1432;322;1512;382;NO;1432;322;1511;381;;0.000202;0.007117
1648;car;0.9413754343986511;643;289;1015;528;SÍ;712;441;800;475;ZT;0.000103;0.007175
1648;car;0.7964783310890198;1230;293;1368;431;NO;1282;387;1327;404;;0.000103;0.006904
1648;car;0.739707350730896;1432;322;1512;382;NO;1432;322;1511;381;;0.000103;0.006741
1649;car;0.9509986639022827;610;289;1004;536;SÍ;683;448;775;482;32ER;0.000100;0.006944
1649;car;0.7793650031089783;1230;295;1370;432;NO;1283;389;1328;405;;0.000100;0.006870
1649;car;0.7369776368141174;1432;322;1512;382;NO;1432;322;1511;381;;0.000100;0.006902
1650;car;0.9276924729347229;576;286;996;547;NO;651;455;746;491;;0.000104;0.006730
1650;car;0.7307602763175964;1432;322;1512;382;NO;1432;322;1511;381;;0.000104;0.007462
1650;car;0.7066577672958374;1118;308;1200;368;NO;1118;308;1197;368;;0.000104;0.008680
1651;car;0.9266548752784729;538;282;980;561;NO;613;462;714;500;;0.000134;0.008647
1651;car;0.759223997592926;1118;308;1199;369;NO;1118;308;1195;369;;0.000134;0.008874
1651;car;0.7353347539901733;1433;322;1512;382;NO;1433;322;1512;382;;0.000134;0.008948
1651;car;0.7302374839782715;1232;291;1377;434;NO;1287;391;1334;409;;0.000134;0.012788
1652;car;0.9262259602546692;492;285;970;575;NO;573;471;679;512;;0.000123;0.006922
1652;car;0.777347207069397;1117;310;1198;369;NO;1117;310;1195;368;;0.000123;0.007603
1652;car;0.7266713380813599;1432;322;1512;382;NO;1432;322;1511;381;;0.000123;0.007854
1652;car;0.7161741852760315;1231;291;1383;436;NO;1288;392;1337;411;;0.000123;0.007303
1653;car;0.9319032430648804;440;281;953;591;NO;527;480;638;524;;0.000114;0.010452
1653;car;0.7835469245910645;1117;310;1198;370;NO;1117;310;1194;370;;0.000114;0.006656
1653;car;0.7350984215736389;1231;290;1386;439;NO;1289;394;1339;412;;0.000114;0.006235
1653;car;0.7256484627723694;1432;322;1512;382;NO;1432;322;1511;381;;0.000114;0.007201
1654;car;0.9376423358917236;384;279;936;609;NO;387;280;934;598;;0.000105;0.044995
1654;car;0.8089752197265625;1115;307;1197;371;NO;1115;307;1193;370;;0.000105;0.007196
1654;car;0.7453379034996033;1230;291;1389;439;NO;1291;395;1342;414;;0.000105;0.007750
1654;car;0.7222315073013306;1433;322;1512;382;NO;1433;322;1512;382;;0.000105;0.007363
1655;car;0.9332811236381531;320;278;919;629;NO;323;278;916;618;;0.000107;0.051486
1655;car;0.7893761992454529;1113;308;1196;372;NO;1113;308;1192;371;;0.000107;0.007285
1655;car;0.7613735795021057;1231;292;1392;442;NO;1295;396;1346;416;;0.000107;0.007507
1655;car;0.7219754457473755;1433;322;1512;382;NO;1433;322;1512;382;;0.000107;0.007461
1656;car;0.9085383415222168;247;274;902;652;NO;249;274;898;639;;0.000105;0.058023
1656;car;0.8262199759483337;1113;305;1196;373;NO;1113;305;1194;370;;0.000105;0.007775
1656;car;0.7165673971176147;1432;322;1512;382;NO;1432;322;1511;382;;0.000105;0.007486
1657;car;0.9206153154373169;156;272;882;684;NO;165;273;879;671;;0.000111;0.067334
1657;car;0.7921335697174072;1110;304;1192;374;NO;1110;304;1191;372;;0.000111;0.007146
1657;car;0.7235037088394165;1431;322;1512;382;NO;1431;322;1511;382;;0.000111;0.006582
1658;car;0.9295628070831299;51;267;861;713;NO;58;268;858;706;;0.000100;0.118373
1658;car;0.8130850791931152;1235;290;1406;450;NO;1303;402;1357;422;;0.000100;0.008106
1658;car;0.7972118258476257;1106;305;1191;376;NO;1106;305;1190;376;;0.000100;0.008698
1658;car;0.7325806617736816;1432;322;1512;382;NO;1432;322;1511;381;;0.000100;0.007822
1659;car;0.9354681968688965;1;265;833;752;NO;1;265;832;743;;0.000100;0.081191
1659;car;0.8204989433288574;1233;287;1409;456;NO;1306;404;1362;424;;0.000100;0.011779
1659;car;0.7654312252998352;1103;305;1190;377;NO;1103;305;1189;375;;0.000100;0.013659
1659;car;0.7118450403213501;1433;322;1512;382;NO;1434;322;1512;382;;0.000100;0.009154
1660;car;0.9348410964012146;1;259;806;803;NO;1;261;802;795;;0.000104;0.093052
1660;car;0.7903447151184082;1234;287;1416;456;NO;1308;406;1365;427;;0.000104;0.012403
1660;car;0.7881016731262207;1101;305;1187;379;NO;1101;305;1186;378;;0.000104;0.011133
1660;car;0.7101611495018005;1434;322;1512;382;NO;1435;322;1511;381;;0.000104;0.011273
1661;car;0.946114182472229;1;255;774;875;NO;1;255;772;856;;0.000102;0.088369
1661;car;0.8325219750404358;1234;288;1422;462;NO;1314;408;1370;428;;0.000102;0.011154
1661;car;0.779758632183075;1099;307;1185;380;NO;1099;307;1184;379;;0.000102;0.007219
1661;car;0.7199888825416565;1433;320;1512;383;NO;1434;320;1511;382;;0.000102;0.006492
1662;car;0.9514042139053345;2;246;742;947;NO;2;248;740;936;;0.000108;0.102748
1662;car;0.881394624710083;1235;287;1430;465;NO;1318;409;1377;431;;0.000108;0.008376
1662;car;0.7695598602294922;1098;307;1185;381;NO;1098;307;1184;379;;0.000108;0.008791
1662;car;0.7313395738601685;1436;323;1513;381;NO;1436;323;1512;380;;0.000108;0.009161
1663;car;0.9404500722885132;1;244;698;1045;NO;2;244;694;925;;0.000187;0.118444
1663;car;0.8796731233596802;1237;287;1436;469;NO;1322;411;1383;434;;0.000187;0.012280
1663;car;0.788009762763977;1095;307;1184;381;NO;1095;307;1183;380;;0.000187;0.007388
1663;car;0.7314221858978271;1431;320;1513;382;NO;1434;320;1513;382;;0.000187;0.007750
1664;car;0.9457446932792664;2;235;652;961;NO;2;243;652;937;;0.000107;0.075362
1664;car;0.8785025477409363;1237;287;1444;474;NO;1326;414;1388;435;;0.000107;0.010222
1664;car;0.8421396613121033;1092;306;1183;383;NO;1092;306;1182;381;;0.000107;0.010640
1664;car;0.7152674198150635;1429;322;1514;380;NO;1440;322;1513;379;;0.000107;0.014044
1665;car;0.9600881338119507;1;233;596;953;NO;7;251;596;945;;0.000108;0.068853
1665;car;0.8845300674438477;1239;286;1450;477;NO;1331;417;1394;439;;0.000108;0.006489
1665;car;0.8406379222869873;1091;306;1182;383;NO;1091;306;1181;382;;0.000108;0.007696
1665;car;0.717082679271698;1433;320;1513;382;NO;1447;320;1512;381;;0.000108;0.012889
1666;car;0.9580055475234985;1;230;529;953;NO;2;270;529;948;;0.000189;0.108117
1666;car;0.8910666108131409;1242;285;1458;480;SÍ;1336;420;1401;443;0685;0.000189;0.018317
1666;car;0.8719273209571838;1088;305;1181;383;NO;1088;305;1180;383;;0.000189;0.012580
1666;car;0.7605864405632019;1439;321;1513;381;NO;1456;321;1512;379;;0.000189;0.012103
1667;car;0.891036868095398;0;253;477;955;NO;0;271;477;941;;0.000100;0.129912
1667;car;0.8814270496368408;1244;285;1466;485;SÍ;1344;422;1411;447;8685;0.000100;0.018580
1667;car;0.8734303116798401;1084;306;1180;384;NO;1084;306;1179;383;;0.000100;0.007928
1667;car;0.7627065181732178;1442;320;1513;382;NO;1442;320;1513;382;;0.000100;0.007495
1668;car;0.9035724997520447;0;308;348;986;NO;0;310;348;962;;0.000114;0.112449
1668;car;0.8800196647644043;1246;284;1475;489;NO;1349;425;1419;451;;0.000114;0.012954
1668;car;0.8599869012832642;1080;306;1180;386;NO;1080;306;1178;385;;0.000114;0.007076
1668;car;0.7015992999076843;1447;321;1513;382;NO;1447;321;1513;382;;0.000114;0.012351
1669;car;0.8789275884628296;1248;284;1486;494;SÍ;1356;428;1428;454;06OSK;0.000113;0.029678
1669;car;0.8649110794067383;0;373;215;1029;NO;;;;;;0.000113;0.000000
1669;car;0.834452211856842;1077;306;1178;385;NO;1077;306;1176;385;;0.000113;0.010923
1670;car;0.8955006003379822;1252;286;1497;499;SÍ;1364;432;1437;458;06PSKV;0.000104;0.042470
1670;car;0.8016833662986755;1074;306;1175;386;NO;1074;306;1172;386;;0.000104;0.012324
1671;car;0.8955127000808716;1252;285;1508;503;SÍ;1374;436;1449;461;EG5LD;0.000103;0.039518
1671;car;0.8509863615036011;1070;306;1176;387;NO;1070;306;1174;387;;0.000103;0.013295
1672;car;0.9069491028785706;1256;283;1521;509;SÍ;1382;440;1460;466;86B5L;0.000109;0.032824
1672;car;0.8403835892677307;1067;305;1172;388;NO;1067;305;1170;388;;0.000109;0.007411
1673;car;0.9173110723495483;1260;283;1534;516;SÍ;1392;445;1472;470;EL;0.000107;0.041755
1673;car;0.8249012231826782;1065;304;1171;389;NO;1065;304;1168;387;;0.000107;0.009048
1674;car;0.9060892462730408;1263;280;1550;524;SÍ;1403;449;1485;475;BDS;0.000120;0.021676
1674;car;0.8191189169883728;1062;306;1170;389;NO;1062;306;1168;389;;0.000120;0.008318
1675;car;0.917104959487915;1268;282;1562;527;SÍ;1417;453;1500;480;BS;0.000247;0.017821
1675;car;0.8206852674484253;1059;307;1169;390;NO;1059;307;1167;390;;0.000247;0.010629
1676;car;0.9000685214996338;1273;280;1579;531;SÍ;1428;458;1516;486;6685KM;0.000223;0.033808
1676;car;0.7644442319869995;1053;306;1167;392;NO;1053;306;1165;392;;0.000223;0.010859
1677;car;0.8702759146690369;1275;278;1597;539;SÍ;1443;462;1533;491;8685;0.000142;0.016271
1677;car;0.7867143750190735;1050;303;1170;394;NO;1050;303;1168;394;;0.000142;0.006788
1678;car;0.8886253237724304;1279;280;1614;546;SÍ;1457;469;1549;498;EW;0.000189;0.028483
1678;car;0.8254079818725586;1048;303;1166;395;NO;1048;303;1163;394;;0.000189;0.007384
1679;car;0.8720332980155945;1280;278;1636;556;SÍ;1473;474;1570;505;885;0.000422;0.017536
1679;car;0.8141051530838013;1041;303;1163;396;NO;1041;303;1161;396;;0.000422;0.006839
1680;car;0.8332928419113159;1288;277;1659;563;SÍ;1493;480;1592;512;E;0.000202;0.032422
1680;car;0.7173610329627991;1038;305;1162;396;NO;1038;305;1160;396;;0.000202;0.007185
1681;car;0.854820966720581;1299;277;1684;572;SÍ;1512;488;1616;520;8;0.000199;0.027193
1681;car;0.7740439176559448;1032;304;1160;397;NO;1032;304;1159;394;;0.000199;0.007992
1682;car;0.8934952616691589;1307;273;1711;580;SÍ;1533;495;1641;529;E;0.000380;0.038569
1682;car;0.843980073928833;1028;303;1158;399;NO;1028;303;1157;399;;0.000380;0.010887
1683;car;0.8685199618339539;1312;270;1738;589;SÍ;1558;503;1667;537;E;0.000169;0.018864
1683;car;0.8228363990783691;1026;303;1156;400;NO;1026;303;1155;398;;0.000169;0.012101
1684;car;0.8870203495025635;1324;270;1768;601;NO;1583;512;1700;548;;0.000198;0.009978
1684;car;0.8486141562461853;1020;303;1154;403;NO;1020;303;1153;402;;0.000198;0.009118
1684;car;0.711672842502594;1153;308;1210;350;NO;1153;308;1209;350;;0.000198;0.008721
1685;car;0.9063345789909363;1330;275;1805;613;NO;1613;520;1733;558;;0.000176;0.008597
1685;car;0.8614675402641296;1015;304;1151;403;NO;1015;304;1150;400;;0.000176;0.010036
1685;car;0.7381051778793335;1151;308;1208;350;NO;1151;308;1207;350;;0.000176;0.012812
1686;car;0.912798285484314;1339;268;1846;625;NO;1644;531;1770;570;;0.000174;0.007560
1686;car;0.8755753636360168;1011;304;1151;407;NO;1011;304;1148;407;;0.000174;0.008946
1686;car;0.737515926361084;1151;308;1209;351;NO;1151;308;1208;351;;0.000174;0.006923
1687;car;0.9011350870132446;1350;270;1885;633;NO;1679;543;1809;584;;0.000197;0.010677
1687;car;0.8842381238937378;1004;302;1152;408;NO;1005;302;1147;407;;0.000197;0.009120
1687;car;0.7249746918678284;1151;308;1209;352;NO;1151;308;1208;352;;0.000197;0.006943
1688;car;0.9161884784698486;1362;266;1919;648;NO;1717;555;1855;598;;0.000160;0.006508
1688;car;0.8571997284889221;1000;303;1150;410;NO;1000;303;1141;410;;0.000160;0.009010
1688;car;0.7180442810058594;1150;308;1208;352;NO;1151;308;1207;352;;0.000160;0.015158
1689;car;0.9165168404579163;1375;267;1918;657;NO;1760;568;1907;614;;0.000122;0.013102
1689;car;0.8651015758514404;993;301;1144;411;NO;994;301;1140;409;;0.000122;0.009989
1690;car;0.9221207499504089;1387;265;1918;673;NO;1391;268;1916;668;;0.000268;0.053917
1690;car;0.8365254998207092;989;302;1143;412;NO;989;302;1135;410;;0.000268;0.009308
1691;car;0.9103109240531921;1402;263;1918;691;NO;1402;265;1917;685;;0.000150;0.103737
1691;car;0.8710538148880005;980;301;1139;414;NO;981;301;1133;413;;0.000150;0.010563
1691;car;0.7063884735107422;1149;308;1208;354;NO;1149;308;1207;354;;0.000150;0.007041
1692;car;0.9145224690437317;1419;262;1918;716;NO;1422;264;1917;701;;0.000155;0.053455
1692;car;0.8598580956459045;973;299;1138;416;NO;975;299;1132;414;;0.000155;0.010427
1693;car;0.9109886884689331;1434;257;1918;732;NO;1439;259;1917;722;;0.000156;0.054570
1693;car;0.8551267385482788;970;300;1137;420;NO;1011;373;1054;386;;0.000156;0.010321
1693;car;0.710561215877533;1147;307;1208;356;NO;1147;307;1207;356;;0.000156;0.010743
1694;car;0.9362868666648865;1452;258;1919;758;NO;1455;261;1919;757;;0.000234;0.054197
1694;car;0.8819208741188049;963;299;1131;423;NO;963;299;1124;423;;0.000234;0.009958
1694;car;0.7170455455780029;1147;307;1209;356;NO;1147;307;1208;356;;0.000234;0.007699
1695;car;0.9309812784194946;1473;258;1919;783;NO;1475;259;1919;781;;0.000254;0.104891
1695;car;0.837861955165863;957;296;1132;425;NO;957;297;1126;425;;0.000254;0.009510
1695;car;0.733467161655426;1430;322;1511;381;NO;1470;322;1510;379;;0.000254;0.006145
1695;car;0.7079647779464722;1147;307;1209;357;NO;1147;307;1208;356;;0.000254;0.006949
1696;car;0.9254854917526245;1497;257;1918;818;NO;1499;263;1918;815;;0.000239;0.105296
1696;car;0.8612773418426514;949;297;1134;425;NO;992;375;1038;390;;0.000239;0.009918
1696;car;0.7281950116157532;1432;321;1511;382;NO;1434;321;1495;381;;0.000239;0.011091
1696;car;0.7127405405044556;1146;306;1209;357;NO;1146;306;1208;356;;0.000239;0.007252
1697;car;0.8994860649108887;1523;256;1919;826;NO;1524;262;1919;807;;0.000107;0.105587
1697;car;0.7946585416793823;940;296;1120;428;NO;984;375;1033;392;;0.000107;0.005852
1697;car;0.7306942939758301;1433;321;1511;383;NO;1434;321;1511;382;;0.000107;0.010996
1698;car;0.9081773161888123;1548;256;1918;766;NO;1553;260;1918;764;;0.000099;0.104222
1698;car;0.8556252121925354;933;296;1115;429;NO;933;296;1114;423;;0.000099;0.009980
1698;car;0.7064856290817261;1432;321;1512;383;NO;1433;321;1512;382;;0.000099;0.010111
1699;car;0.9271479845046997;1574;256;1918;762;NO;1574;258;1918;758;;0.000107;0.103325
1699;car;0.8125086426734924;924;296;1109;433;NO;924;296;1108;429;;0.000107;0.010744
1699;car;0.7145438194274902;1432;321;1512;383;NO;1432;321;1512;382;;0.000107;0.007001
1699;car;0.7027330994606018;1145;306;1209;359;NO;1145;306;1208;356;;0.000107;0.007967
1700;car;0.899076521396637;1605;253;1919;760;NO;1605;253;1919;749;;0.000105;0.105826
1700;car;0.8541043400764465;916;294;1106;437;NO;916;294;1105;433;;0.000105;0.011677
1700;car;0.720108687877655;1431;321;1513;383;NO;1431;321;1512;383;;0.000105;0.010195
1700;car;0.7034747004508972;1144;306;1208;359;NO;1144;306;1207;358;;0.000105;0.009436
1701;car;0.8947516679763794;1641;256;1919;756;NO;1641;263;1919;747;;0.000198;0.121326
1701;car;0.8329574465751648;904;294;1102;440;NO;905;294;1100;437;;0.000198;0.024858
1701;car;0.720105767250061;1431;321;1513;383;NO;1431;321;1512;383;;0.000198;0.009097
1702;car;0.8625031113624573;896;293;1099;443;NO;897;293;1096;440;;0.000118;0.015048
1702;car;0.8514560461044312;1678;251;1918;758;NO;1678;251;1918;754;;0.000118;0.037820
1702;car;0.7137362957000732;1432;321;1513;382;NO;1432;321;1512;381;;0.000118;0.007199
1703;car;0.8867090344429016;885;293;1093;447;NO;885;293;1090;444;;0.000146;0.015090
1703;car;0.8128455281257629;1725;248;1919;777;NO;1756;283;1917;482;;0.000146;0.106364
1703;car;0.7050198316574097;1432;321;1513;382;NO;1432;321;1512;381;;0.000146;0.007056
1704;car;0.8505369424819946;874;292;1088;450;NO;923;389;981;410;;0.000147;0.007078
1704;car;0.7148708701133728;1432;321;1512;382;NO;1432;321;1511;381;;0.000147;0.010783
1705;car;0.8933683037757874;862;293;1087;455;NO;913;391;973;413;;0.000105;0.010026
1705;car;0.7254262566566467;1431;321;1513;382;NO;1431;321;1512;382;;0.000105;0.009135
1706;car;0.8730143308639526;847;292;1082;459;NO;901;394;963;416;;0.000105;0.007049
1706;car;0.7236424088478088;1431;321;1513;382;NO;1431;321;1512;382;;0.000105;0.006992
1707;car;0.9065390229225159;833;291;1075;463;NO;889;396;952;419;;0.000112;0.008283
1707;car;0.7242155075073242;1431;321;1513;382;NO;1431;321;1512;382;;0.000112;0.007639
1708;car;0.9086475968360901;818;291;1069;469;NO;878;400;941;422;;0.000209;0.010728
1708;car;0.7246467471122742;1431;321;1513;382;NO;1431;321;1512;382;;0.000209;0.007230
1709;car;0.8838596940040588;803;290;1064;475;NO;862;403;928;425;;0.000105;0.014546
1709;car;0.7261806726455688;1431;321;1513;382;NO;1431;321;1512;382;;0.000105;0.011120
1710;car;0.8910864591598511;789;290;1058;479;NO;847;406;917;429;;0.000140;0.007120
1710;car;0.7256358861923218;1432;321;1513;382;NO;1432;321;1512;381;;0.000140;0.012599
1711;car;0.901705265045166;771;288;1050;484;NO;830;408;902;434;;0.000119;0.011584
1711;car;0.7232189774513245;1432;321;1513;382;NO;1432;321;1512;381;;0.000119;0.008198
1712;car;0.8934625387191772;751;289;1044;493;NO;811;413;888;438;;0.000109;0.006920
1712;car;0.7203867435455322;1431;321;1513;382;NO;1431;321;1512;382;;0.000109;0.009888
1713;car;0.8933348655700684;731;286;1041;500;NO;793;418;871;443;;0.000103;0.007220
1713;car;0.7242999076843262;1431;321;1513;382;NO;1431;321;1512;382;;0.000103;0.006790
1714;car;0.878040075302124;709;284;1028;507;NO;773;420;854;449;;0.000104;0.007090
1714;car;0.7166096568107605;1431;321;1513;382;NO;1431;321;1512;382;;0.000104;0.006894
1714;car;0.7042887210845947;1135;308;1216;368;NO;1135;308;1211;368;;0.000104;0.008464
1715;car;0.9042454361915588;686;283;1020;516;NO;748;424;836;456;;0.000102;0.010535
1715;car;0.7152134776115417;1431;321;1513;382;NO;1431;321;1512;382;;0.000102;0.008587
1715;car;0.7068856954574585;1132;307;1216;369;NO;1132;307;1212;369;;0.000102;0.010802
1716;car;0.9416856169700623;657;281;1012;524;NO;723;431;814;462;;0.000128;0.008748
1716;car;0.7484715580940247;1130;308;1220;370;NO;1130;308;1207;370;;0.000128;0.008340
1716;car;0.7124704122543335;1431;322;1513;382;NO;1431;322;1512;382;;0.000128;0.011360
1717;car;0.9429630637168884;630;280;1003;533;NO;698;436;790;469;;0.000115;0.007903
1717;car;0.746723473072052;1128;307;1219;370;NO;1128;307;1208;370;;0.000115;0.009000
1717;car;0.7197763919830322;1431;322;1513;382;NO;1431;322;1512;382;;0.000115;0.006794
1718;car;0.897872269153595;597;280;994;543;NO;668;443;766;476;;0.000211;0.007229
1718;car;0.7556001543998718;1126;307;1215;370;NO;1126;307;1209;370;;0.000211;0.006994
1718;car;0.7139717936515808;1431;322;1513;382;NO;1431;322;1512;382;;0.000211;0.009265
1719;car;0.9173305630683899;562;278;980;554;NO;633;449;738;484;;0.000102;0.008057
1719;car;0.7580106258392334;1125;305;1213;370;NO;1125;305;1210;370;;0.000102;0.007538
1719;car;0.7116966843605042;1431;322;1513;382;NO;1431;322;1512;382;;0.000102;0.006456
1720;car;0.9279949069023132;520;278;970;567;NO;597;462;705;494;;0.000113;0.011281
1720;car;0.773587703704834;1124;305;1210;370;NO;1124;305;1209;370;;0.000113;0.010654
